strategy,strategy_name,feature_design,family,allocation_pair,budget_mode,gamma,tau,tcost_one_way,lambda_turnover,effective_trade_penalty,prob_smooth_halflife,n_months,ann_return,ann_vol,sharpe,max_drawdown,cvar_1pct_monthly,final_wealth,benchmark_ann_return,benchmark_ann_vol,benchmark_sharpe,benchmark_max_drawdown,ann_turnover,avg_monthly_turnover,max_monthly_turnover,avg_monthly_tcost_paid,ann_tcost_drag,avg_w_eq,avg_w_bd,avg_w_cash,both_bad_avg_cash,both_bad_avg_eq,both_bad_avg_bd,both_good_avg_eq,both_good_avg_bd,equity_good_only_avg_eq,bond_good_only_avg_bd
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0025__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0025__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.0025,0.003,0.0,345,0.06511141594035519,0.10223219269951944,0.6368973825273461,-0.24650844633060165,-0.09338687056791432,615.0574449460389,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.057391304347826,0.08811594202898551,2.0,4.405797101449275e-05,0.000528695652173913,0.6347246376811595,0.3652753623188406,4.0024344547175025e-18,0.0,0.3663636363636364,0.6336363636363638,0.7409150326797385,0.25908496732026143,0.7757009345794392,0.768888888888889
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau5__l10p0005__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau5__l10p0005__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,5.0,0.0005,0.0005,0.003,0.0,345,0.06511141594035519,0.10223219269951944,0.6368973825273461,-0.24650844633060165,-0.09338687056791432,615.0574449460389,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.057391304347826,0.08811594202898551,2.0,4.405797101449275e-05,0.000528695652173913,0.6347246376811595,0.3652753623188406,4.0024344547175025e-18,0.0,0.3663636363636364,0.6336363636363638,0.7409150326797385,0.25908496732026143,0.7757009345794392,0.768888888888889
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau3__l10p001__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau3__l10p001__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,3.0,0.0005,0.001,0.0025,0.0,345,0.07116602981022813,0.11184748673615476,0.6362774156750334,-0.2609982642033041,-0.10066325000000001,723.9207819432361,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.341217391304348,0.111768115942029,2.0,5.5884057971014506e-05,0.000670608695652174,0.7457391304347827,0.2542608695652174,2.594542937982703e-18,5.046468293750712e-18,0.4090909090909091,0.590909090909091,0.8909803921568629,0.10901960784313726,0.8934579439252336,0.7403174603174605
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0005,0.0,0.0025,0.0,345,0.07116602981022813,0.11184748673615476,0.6362774156750334,-0.2609982642033041,-0.10066325000000001,723.9207819432361,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.341217391304348,0.111768115942029,2.0,5.5884057971014506e-05,0.000670608695652174,0.7457391304347827,0.2542608695652174,2.594542937982703e-18,5.046468293750712e-18,0.4090909090909091,0.590909090909091,0.8909803921568629,0.10901960784313726,0.8934579439252336,0.7403174603174605
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p001__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p001__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.001,0.001,0.002,0.0,345,0.06885051244245477,0.10826682207569555,0.6359336232693468,-0.25305898638833735,-0.10071325,679.5759035790228,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.6779130434782605,0.1398260869565217,2.0,0.00013982608695652172,0.0016779130434782605,0.7129275362318841,0.28707246376811596,1.8604280756852715e-18,1.5770213417970973e-18,0.24999999999999992,0.7500000000000001,0.878169934640523,0.12183006535947713,0.8590654205607476,0.7749206349206348
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau3__l10p0005__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau3__l10p0005__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,1.0,3.0,0.0005,0.0005,0.002,0.0,345,0.0724590301463004,0.11401823232032064,0.6355038897878664,-0.2776041129993535,-0.104267,749.4690731211061,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.421913043478261,0.11849275362318841,2.0,5.9246376811594204e-05,0.0007109565217391304,0.7640579710144928,0.23594202898550726,0.0,0.0,0.3472727272727273,0.6527272727272727,0.9237908496732027,0.07620915032679738,0.9104672897196262,0.726984126984127
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p25__tau1__l10__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p25__tau1__l10__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,0.25,1.0,0.0005,0.0,0.0005,0.0,345,0.07040745295087936,0.1110690039822378,0.6339073047070715,-0.2530224700253675,-0.10441700000000001,709.3255732260303,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,2.384695652173913,0.19872463768115942,2.0,9.936231884057973e-05,0.0011923478260869567,0.7440579710144927,0.2559420289855072,0.0,0.0,0.19727272727272727,0.8027272727272727,0.9150326797385621,0.08496732026143791,0.9158878504672897,0.7720634920634921
z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau1__l10__c0p0005__phl0,z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau1__l10__c0p0005__phl0,z_smooth_only,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,1.0,0.0005,0.0,0.0005,0.0,345,0.06996805232526082,0.11044832747645404,0.6334912798039154,-0.2268027266448458,-0.11095075000000001,701.0017389032882,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.8921739130434785,0.15768115942028987,2.0,7.884057971014493e-05,0.0009460869565217392,0.7227246376811595,0.2754782608695652,0.0017971014492753636,0.011818181818181816,0.2318181818181818,0.7563636363636363,0.898954248366013,0.10104575163398692,0.8706542056074766,0.785079365079365
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau3__l10__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau3__l10__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,3.0,0.001,0.0,0.003,0.0,345,0.06458781383938139,0.1022378788530033,0.6317405502147122,-0.24759288795075263,-0.09339687056791432,605.8190750463989,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.057391304347826,0.08811594202898551,2.0,8.81159420289855e-05,0.001057391304347826,0.6347246376811595,0.3652753623188406,4.0024344547175025e-18,0.0,0.3663636363636364,0.6336363636363638,0.7409150326797385,0.25908496732026143,0.7757009345794392,0.768888888888889
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,0.5,1.0,0.0005,0.0,0.0005,0.0,345,0.07010921323439234,0.1110058878507223,0.6315810322482471,-0.2530224700253675,-0.10441700000000001,703.6655030965295,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,2.4041739130434783,0.20034782608695653,2.0,0.00010017391304347824,0.001202086956521739,0.7431304347826087,0.2568695652173913,3.7208561513705426e-19,5.046468293750712e-18,0.18999999999999997,0.81,0.9150326797385621,0.08496732026143791,0.9158878504672897,0.7746031746031745
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau1__l10__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau1__l10__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,1.0,0.0005,0.0,0.0005,0.0,345,0.0690674265747735,0.10949475603111078,0.630782962383599,-0.22982046982814397,-0.10441700000000001,684.2342967864381,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,2.6323478260869564,0.21936231884057972,2.0,0.00010968115942028984,0.0013161739130434782,0.7267826086956523,0.2732173913043478,4.8270566288050285e-19,0.0,0.18363636363636363,0.8163636363636364,0.9090196078431372,0.09098039215686274,0.8829906542056074,0.7914285714285714
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau1__l10p001__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau1__l10p001__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,1.0,1.0,0.001,0.001,0.002,0.0,345,0.07173793532685058,0.11402276921804225,0.6291544734338834,-0.2790143074809709,-0.104367,734.3826954637316,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.421913043478261,0.11849275362318841,2.0,0.00011849275362318841,0.0014219130434782608,0.7640579710144928,0.23594202898550726,0.0,0.0,0.3472727272727273,0.6527272727272727,0.9237908496732027,0.07620915032679738,0.9104672897196262,0.726984126984127
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0005__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0005__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.0005,0.001,0.0,345,0.06790405832167834,0.10804054636136128,0.6285053214610824,-0.2305533521536215,-0.10135693159213448,663.1474533877207,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,2.479304347826087,0.2066086956521739,2.0,0.00010330434782608697,0.0012396521739130436,0.7078260869565217,0.292,0.00017391304347826365,0.0009090909090909149,0.17454545454545453,0.8245454545454546,0.8952941176470588,0.10470588235294118,0.8450467289719626,0.7942857142857143
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0005__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0005__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.001,0.0005,0.0015,0.0,345,0.06784184268959703,0.10805406770105114,0.6278508910677231,-0.24074866846997678,-0.10066325000000001,661.3775573290316,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,2.0702608695652174,0.17252173913043478,2.0,0.0001725217391304348,0.0020702608695652176,0.7086956521739131,0.29130434782608694,2.473866522262577e-18,0.0,0.18727272727272729,0.8127272727272729,0.8921568627450981,0.10784313725490197,0.8450467289719628,0.7863492063492064
z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0005__c0p0005__phl0,z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0005__c0p0005__phl0,z_smooth_only,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.0005,0.001,0.0,345,0.0676172028459947,0.10823660478031051,0.6247165917966327,-0.2151985539243254,-0.10740377747730266,658.0452109448655,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.6709565217391305,0.1392463768115942,2.0,6.96231884057971e-05,0.0008354782608695653,0.6948985507246377,0.29884057971014494,0.006260869565217393,0.02272727272727273,0.2381818181818182,0.7390909090909091,0.8686274509803922,0.13137254901960785,0.828785046728972,0.7949206349206348
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau1__l10p0025__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau1__l10p0025__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,5.0,1.0,0.0005,0.0025,0.003,0.0,345,0.05303690131906613,0.08503838630378664,0.6236818879605723,-0.22876809005435794,-0.08884875,442.6811035795306,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.7137391304347827,0.05947826086956522,1.4,2.9739130434782615e-05,0.0003568695652173914,0.44776811594202903,0.5409275362318839,0.01130434782608696,1.0092936587501423e-17,0.2227272727272727,0.7772727272727273,0.5202614379084967,0.4720261437908497,0.5562616822429907,0.833968253968254
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau5__l10p0005__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau5__l10p0005__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,5.0,5.0,0.0005,0.0005,0.003,0.0,345,0.05303690131906613,0.08503838630378664,0.6236818879605723,-0.22876809005435794,-0.08884875,442.6811035795306,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.7137391304347827,0.05947826086956522,1.4,2.9739130434782615e-05,0.0003568695652173914,0.44776811594202903,0.5409275362318839,0.01130434782608696,1.0092936587501423e-17,0.2227272727272727,0.7772727272727273,0.5202614379084967,0.4720261437908497,0.5562616822429907,0.833968253968254
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10__c0p0025__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10__c0p0025__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0025,0.0,0.0025,0.0,345,0.06659053084351241,0.10690101810549371,0.6229176487149871,-0.25483512588924395,-0.09797,637.5399958375549,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.346782608695652,0.11223188405797101,2.0,0.00028057971014492755,0.0033669565217391306,0.6993623188405796,0.3006376811594203,3.610236103627094e-18,1.5139404881252134e-17,0.33727272727272717,0.6627272727272728,0.8394771241830066,0.16052287581699348,0.8491588785046729,0.7688888888888888
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau3__l10__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau3__l10__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,5.0,3.0,0.001,0.0,0.003,0.0,345,0.05268592079497325,0.0850419022043757,0.6195289548951597,-0.22946449208259134,-0.08884875,438.1786134709,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.7137391304347827,0.05947826086956522,1.4,5.947826086956523e-05,0.0007137391304347828,0.44776811594202903,0.5409275362318839,0.01130434782608696,1.0092936587501423e-17,0.2227272727272727,0.7772727272727273,0.5202614379084967,0.4720261437908497,0.5562616822429907,0.833968253968254
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau1__l10p001__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau1__l10p001__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,5.0,1.0,0.0005,0.001,0.0015,0.0,345,0.059269066554441086,0.09577906588687664,0.6188102379745798,-0.22388131790274335,-0.09319567170909906,524.0067847730713,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,2.0090434782608697,0.16742028985507248,2.0,8.371014492753624e-05,0.0010045217391304348,0.5985507246376811,0.39084057971014496,0.01060869565217392,0.011818181818181823,0.13727272727272727,0.8509090909090908,0.7749019607843135,0.2245751633986928,0.6917757009345794,0.8269841269841269
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau3__l10__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g5__tau3__l10__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,5.0,3.0,0.0005,0.0,0.0015,0.0,345,0.059269066554441086,0.09577906588687664,0.6188102379745798,-0.22388131790274335,-0.09319567170909906,524.0067847730713,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,2.0090434782608697,0.16742028985507248,2.0,8.371014492753624e-05,0.0010045217391304348,0.5985507246376811,0.39084057971014496,0.01060869565217392,0.011818181818181823,0.13727272727272727,0.8509090909090908,0.7749019607843135,0.2245751633986928,0.6917757009345794,0.8269841269841269
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p5__tau3__l10p0005__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p5__tau3__l10p0005__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,0.5,3.0,0.0005,0.0005,0.002,0.0,345,0.07249543483126053,0.11718479973384507,0.618641965476027,-0.2941896648115897,-0.10486400000000001,750.2008399066669,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.3217391304347825,0.11014492753623188,2.0,5.507246376811594e-05,0.0006608695652173912,0.7795942028985509,0.22040579710144925,0.0,0.0,0.43363636363636365,0.5663636363636363,0.9281045751633987,0.0718954248366013,0.9280373831775701,0.7123809523809523
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.0,0.0005,0.0,345,0.06669110617463181,0.10780253451950392,0.6186413563640832,-0.227226433142784,-0.10441700000000001,641.8302369198826,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,2.846608695652174,0.23721739130434782,2.0,0.00011860869565217391,0.001423304347826087,0.7095072463768116,0.2887536231884058,0.0017391304347826083,0.009090909090909089,0.1827272727272727,0.8081818181818182,0.8997385620915033,0.10026143790849673,0.8439252336448598,0.7968253968253968
z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10__c0p001__phl0,z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10__c0p001__phl0,z_smooth_only,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.001,0.0,0.001,0.0,345,0.06677026286666266,0.10821248326558137,0.6170292081994938,-0.21709539074323647,-0.10743377747730266,642.5597078923997,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.6709565217391305,0.1392463768115942,2.0,0.0001392463768115942,0.0016709565217391305,0.6948985507246377,0.29884057971014494,0.006260869565217393,0.02272727272727273,0.2381818181818182,0.7390909090909091,0.8686274509803922,0.13137254901960785,0.828785046728972,0.7949206349206348
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.001,0.0,0.001,0.0,345,0.06662311167231816,0.1080583953239955,0.616547298084148,-0.2327124753049835,-0.10157693159213448,640.0163162084666,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,2.479304347826087,0.2066086956521739,2.0,0.00020660869565217394,0.0024793043478260873,0.7078260869565217,0.292,0.00017391304347826365,0.0009090909090909149,0.17454545454545453,0.8245454545454546,0.8952941176470588,0.10470588235294118,0.8450467289719626,0.7942857142857143
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0005__c0p0025__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0005__c0p0025__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0025,0.0005,0.003,0.0,345,0.06301701737339371,0.10226987138116043,0.6161835985744902,-0.25083839101885563,-0.09342687056791432,578.9007571241399,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,1.057391304347826,0.08811594202898551,2.0,0.0002202898550724638,0.0026434782608695654,0.6347246376811595,0.3652753623188406,4.0024344547175025e-18,0.0,0.3663636363636364,0.6336363636363638,0.7409150326797385,0.25908496732026143,0.7757009345794392,0.768888888888889
