date,regime,target_next_regime,eq_tot_next,bd_tot_next,rf_tot_next,pred_RF,p_RF_calm,p_RF_normal,p_RF_stressed,pred_Logit,p_Logit_calm,p_Logit_normal,p_Logit_stressed
2013-10-31,normal,normal,0.02805,-0.0037441891062188,0.0,normal,0.10366753478039885,0.7124326524960521,0.18389981272354913,stressed,0.08358378147869631,0.3373090701911307,0.579107148330173
2013-11-30,normal,normal,0.023563,-0.005651147562633,0.0,normal,0.10369420435792782,0.7293075393449975,0.1669982562970748,stressed,0.10298099832475908,0.3972397011595208,0.4997793005157201
2013-12-31,normal,normal,-0.035583,0.0147753810056112,0.0,normal,0.09861319694370878,0.7232556940976779,0.1781311089586135,stressed,0.0944190671274517,0.3679894825676175,0.5375914503049308
2014-01-31,normal,normal,0.043117,0.0053169444202076,0.0,normal,0.10293619809191568,0.7197974399456463,0.17726636196243825,stressed,0.06900286199085559,0.33545623311578254,0.5955409048933619
2014-02-28,normal,normal,0.006932,-0.0017032725615809,0.0,normal,0.0950752490959433,0.6717090049392768,0.23321574596477987,stressed,0.06890831632421641,0.36099672406809036,0.5700949596076932
2014-03-31,normal,normal,0.006201,0.0084385205148964,0.0,normal,0.07823632941858151,0.6959426355317563,0.22582103504966208,stressed,0.08173047507604614,0.4021283110019558,0.5161412139219981
2014-04-30,normal,calm,0.02103,0.0113853117086049,0.0,normal,0.06080201966747081,0.7087072329598575,0.23049074737267172,stressed,0.07322519486215326,0.4105404079126835,0.5162343972251633
2014-05-31,calm,calm,0.019058,0.000516773839523,0.0,normal,0.3295087034860414,0.41910923246360826,0.2513820640503505,stressed,0.40320325896320247,0.11815996157810314,0.47863677945869454
2014-06-30,calm,calm,-0.01508,-0.0025079872204473,0.0,normal,0.3259869973833638,0.41789865472871934,0.2561143478879169,calm,0.4669449658221502,0.12286534153163803,0.41018969264621175
2014-07-31,calm,calm,0.037655,0.0110394012672891,0.0,normal,0.3320380380535932,0.42253732001885186,0.24542464192755498,calm,0.45727989912310774,0.11048968798383148,0.4322304128930608
2014-08-31,calm,calm,-0.015514,-0.0067899702740804,0.0,normal,0.311031345311847,0.5178989548166287,0.17106969987152418,calm,0.656321940394166,0.10471457539504685,0.238963484210787
2014-09-30,calm,calm,0.023202,0.0098293029115787,0.0,normal,0.32054181523827907,0.49459713659613974,0.1848610481655811,calm,0.6885100461674262,0.10613058959668559,0.20535936423588833
2014-10-31,calm,calm,0.024534,0.0070962307854285,0.0,normal,0.3112881568172417,0.5053726004137614,0.18333924276899682,calm,0.6449719160742526,0.11056147507578482,0.24446660884996244
2014-11-30,calm,calm,-0.004189,0.0009356639555062,0.0,normal,0.34629302835314646,0.4908632864286809,0.16284368521817263,calm,0.6989654587250532,0.11590996719368307,0.18512457408126382
2014-12-31,calm,normal,-0.031041,0.0209674808211524,0.0,normal,0.34169874138963113,0.4885009933806685,0.16980026522970035,calm,0.704724139824598,0.1111306573444296,0.18414520283097227
2015-01-31,normal,calm,0.054893,-0.0094014383484567,0.0,normal,0.0732562967971105,0.8504406485885584,0.07630305461433107,normal,0.12380511834548381,0.7077020149839143,0.16849286667060184
2015-02-28,calm,calm,-0.017396,0.0046420604758756,0.0,calm,0.5363591691620392,0.31960125053859445,0.14403958029936625,stressed,0.014175765346418788,0.01143675414792824,0.9743874805056529
2015-03-31,calm,calm,0.008521,-0.0035875269193011,0.0,calm,0.5404466887715732,0.3285912215176105,0.13096208971081635,stressed,0.01410966894490974,0.011839383247876065,0.9740509478072141
2015-04-30,calm,normal,0.010491,-0.0024088927862172,0.0,calm,0.541160809257985,0.3297670830999304,0.12907210764208463,stressed,0.01293275555389277,0.011443025162108406,0.9756242192839988
2015-05-31,normal,stressed,-0.021012,-0.0109049731641485,0.0,normal,0.0911298598832545,0.7271614202605693,0.18170871985617612,stressed,0.0013594834850378375,0.06018432618576868,0.9384561903291935
2015-06-30,stressed,stressed,0.019742,0.0069528305339041,0.0,normal,0.1527159097407412,0.5927261789783581,0.25455791128090066,stressed,0.0005072271424815452,0.010829281165794806,0.9886634916917236
2015-07-31,stressed,stressed,-0.062581,-0.0014380720489671,0.0,normal,0.1649115382976807,0.5997574606025794,0.23533100109973978,stressed,0.0004941426655381939,0.010834360859345851,0.9886714964751159
2015-08-31,stressed,stressed,-0.026443,0.0067639933035945,0.0,normal,0.21613526929609636,0.5638024791535597,0.22006225155034395,stressed,0.017569046903216354,0.01748161621309639,0.9649493368836872
2015-09-30,stressed,normal,0.082983,0.000170416694639,0.0,normal,0.20782116029638406,0.5757345757471142,0.21644426395650176,stressed,0.017061886937081164,0.01729524109383809,0.9656428719690807
2015-10-31,normal,normal,0.000505,-0.0026435903261116,0.0,normal,0.15637579824752723,0.6638328591914117,0.17979134256106122,stressed,0.05747298592155171,0.10602993934320551,0.8364970747352428
2015-11-30,normal,normal,-0.01753,-0.0032304156053922,0.0001,normal,0.15017575604098696,0.6626054386869872,0.18721880527202595,stressed,0.0549842196025869,0.10351407656718566,0.8415017038302274
2015-12-31,normal,stressed,-0.050735,0.013758180118417,0.0001,normal,0.1577121237960367,0.6433346633405618,0.19895321286340154,stressed,0.05029098048820296,0.09918132747778963,0.8505276920340075
2016-01-31,stressed,normal,-0.004128,0.0070956867446423,0.0002,normal,0.19747137746746254,0.5479667106891634,0.254561911843374,stressed,0.01685292026422069,0.016952754715724862,0.9661943250200543
2016-02-29,normal,normal,0.065991,0.0091721183879862,0.0002,normal,0.29596054480344125,0.535877438235389,0.16816201696116936,calm,0.6654503737055643,0.00676953271800974,0.32778009357642607
2016-03-31,normal,normal,0.002699,0.0038411711035049,0.0001,normal,0.3514240477937783,0.5255914222244935,0.12298452998172804,calm,0.6682254234003057,0.005636575622976966,0.32613800097671747
2016-04-30,normal,normal,0.01533,0.0002561025213543,0.0001,normal,0.36453050879152465,0.5125552652618118,0.12291422594666346,calm,0.6566766548651977,0.006005631999574442,0.3373177131352279
2016-05-31,normal,normal,0.000906,0.0179677694663387,0.0002,normal,0.3628085677087771,0.5174673806104602,0.11972405168076262,calm,0.6531780970624564,0.00577553985219164,0.34104636308535197
